Date,Adj Close 
2007-02-05,55.32
2007-02-02,55.24
2007-02-01,55.16
2007-01-31,55.13
2007-01-30,55.08
2007-01-29,55
2007-01-26,55.07
2007-01-25,55.08
2007-01-24,55.15
2007-01-23,55.17
2007-01-22,55.27
2007-01-19,55.24
2007-01-18,55.27
2007-01-17,55.19
2007-01-16,55.22
2007-01-12,55.15
2007-01-11,55.23
2007-01-10,55.33
2007-01-09,55.39
2007-01-08,55.39
2007-01-05,55.36
2007-01-04,55.4
2007-01-03,55.28
2006-12-29,55.17
2006-12-28,55.17
2006-12-27,55.24
2006-12-26,55.39
2006-12-22,55.41
2006-12-21,55.46
2006-12-20,55.35
2006-12-19,55.37
2006-12-18,55.33
2006-12-15,55.3
2006-12-14,55.31
2006-12-13,55.39
2006-12-12,55.56
2006-12-11,55.41
2006-12-08,55.42
2006-12-07,55.53
2006-12-06,55.58
2006-12-05,55.63
2006-12-04,55.66
2006-12-01,55.6
2006-11-30,55.5
2006-11-29,55.33
2006-11-28,55.41
2006-11-27,55.26
2006-11-24,55.29
2006-11-22,55.28
2006-11-21,55.2
2006-11-20,55.13
2006-11-17,55.09
2006-11-16,54.95
2006-11-15,54.99
2006-11-14,55.1
2006-11-13,55.02
2006-11-10,55.09
2006-11-09,54.97
2006-11-08,54.95
2006-11-07,54.8
2006-11-06,54.67
2006-11-03,54.67
2006-11-02,54.95
2006-11-01,55.01
2006-10-31,54.92
2006-10-30,54.71
2006-10-27,54.7
2006-10-26,54.59
2006-10-25,54.41
2006-10-24,54.28
2006-10-23,54.22
2006-10-20,54.38
2006-10-19,54.39
2006-10-18,54.42
2006-10-17,54.35
2006-10-16,54.27
2006-10-13,54.18
2006-10-12,54.32
2006-10-11,54.27
2006-10-10,54.33
2006-10-09,54.54
2006-10-06,54.42
2006-10-05,54.63
2006-10-04,54.8
2006-10-03,54.58
2006-10-02,54.59
2006-09-29,54.54
2006-09-28,54.59
2006-09-27,54.57
2006-09-26,54.59
2006-09-25,54.6
2006-09-22,54.49
2006-09-21,54.46
2006-09-20,54.22
2006-09-19,54.16
2006-09-18,54.04
2006-09-15,54.05
2006-09-14,54.06
2006-09-13,54.14
2006-09-12,54.1
2006-09-11,53.97
2006-09-08,54
2006-09-07,53.93
2006-09-06,53.95
2006-09-05,53.94
2006-09-01,54
2006-08-31,54
2006-08-30,53.93
2006-08-29,53.84
2006-08-28,53.82
2006-08-25,53.87
2006-08-24,53.82
2006-08-23,53.82
2006-08-22,53.84
2006-08-21,53.83
2006-08-18,53.7
2006-08-17,53.67
2006-08-16,53.66
2006-08-15,53.48
2006-08-14,53.35
2006-08-11,53.41
2006-08-10,53.5
2006-08-09,53.53
2006-08-08,53.49
2006-08-07,53.49
2006-08-04,53.48
2006-08-03,53.31
2006-08-02,53.3
2006-08-01,53.28
2006-07-31,53.15
2006-07-28,53.22
2006-07-27,53.1
2006-07-26,53.02
2006-07-25,52.98
2006-07-24,53.03
2006-07-21,52.95
2006-07-20,52.98
2006-07-19,52.92
2006-07-18,52.72
2006-07-17,52.76
2006-07-14,52.87
2006-07-13,52.8
2006-07-12,52.76
2006-07-11,52.72
2006-07-10,52.64
2006-07-07,52.59
2006-07-06,52.39
2006-07-05,52.35
2006-07-03,52.5
2006-06-30,52.42
2006-06-29,52.43
2006-06-28,52.25
2006-06-27,52.3
2006-06-26,52.15
2006-06-23,52.3
2006-06-22,52.28
2006-06-21,52.5
2006-06-20,52.49
2006-06-19,52.46
2006-06-16,52.6
2006-06-15,52.63
2006-06-14,52.71
2006-06-13,52.91
2006-06-12,52.76
2006-06-09,52.92
2006-06-08,52.85
2006-06-07,52.67
2006-06-06,52.84
2006-06-05,52.7
2006-06-02,52.87
2006-06-01,52.47
2006-05-31,52.51
2006-05-30,52.63
2006-05-26,52.74
2006-05-25,52.52
2006-05-24,52.52
2006-05-23,52.51
2006-05-22,52.66
2006-05-19,52.65
2006-05-18,52.66
2006-05-17,52.44
2006-05-16,52.59
2006-05-15,52.33
2006-05-12,52.3
2006-05-11,52.41
2006-05-10,52.44
2006-05-09,52.5
2006-05-08,52.53
2006-05-05,52.49
2006-05-04,52.39
2006-05-03,52.42
2006-05-02,52.46
2006-05-01,52.41
2006-04-28,52.61
2006-04-27,52.49
2006-04-26,52.37
2006-04-25,52.46
2006-04-24,52.64
2006-04-21,52.44
2006-04-20,52.45
2006-04-19,52.53
2006-04-18,52.48
2006-04-17,52.52
2006-04-13,52.43
2006-04-12,52.54
2006-04-11,52.59
2006-04-10,52.48
2006-04-07,52.53
2006-04-06,52.7
2006-04-05,52.75
2006-04-04,52.71
2006-04-03,52.64
2006-03-31,52.69
2006-03-30,52.51
2006-03-29,52.75
2006-03-28,52.86
2006-03-27,52.99
2006-03-24,52.95
2006-03-23,52.86
2006-03-22,52.9
2006-03-21,52.81
2006-03-20,52.95
2006-03-17,52.97
2006-03-16,53.08
2006-03-15,52.86
2006-03-14,53
2006-03-13,52.83
2006-03-10,52.73
2006-03-09,52.71
2006-03-08,52.78
2006-03-07,52.75
2006-03-06,52.62
2006-03-03,52.91
2006-03-02,53.02
2006-03-01,53.15
2006-02-28,53.15
2006-02-27,53.04
2006-02-24,53.15
2006-02-23,53.11
2006-02-22,53.14
2006-02-21,52.93
2006-02-17,53.13
2006-02-16,52.91
2006-02-15,52.96
2006-02-14,52.9
2006-02-13,52.99
2006-02-10,52.95
2006-02-09,53.06
2006-02-08,53.03
2006-02-07,53.06
2006-02-06,53.09
2006-02-03,53.1
2006-02-02,52.96
2006-02-01,52.92
2006-01-31,53.07
2006-01-30,53.06
2006-01-27,53.05
2006-01-26,52.98
2006-01-25,53.15
2006-01-24,53.28
2006-01-23,53.37
2006-01-20,53.37
2006-01-19,53.34
2006-01-18,53.42
2006-01-17,53.36
2006-01-13,53.33
2006-01-12,53.18
2006-01-11,53.05
2006-01-10,53.08
2006-01-09,53.19
2006-01-06,53.13
2006-01-05,53.25
2006-01-04,53.25
2006-01-03,53.12
2005-12-30,53.1
2005-12-29,53.03
2005-12-28,53
2005-12-27,53.19
2005-12-23,53.05
2005-12-22,52.91
2005-12-21,52.8
2005-12-20,52.8
2005-12-19,52.78
2005-12-16,52.74
2005-12-15,52.74
2005-12-14,52.8
2005-12-13,52.65
2005-12-12,52.45
2005-12-09,52.56
2005-12-08,52.74
2005-12-07,52.48
2005-12-06,52.54
